@relation weka_habit_test_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute dis numeric
@attribute sec numeric
@attribute cle numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
2470,77.24534,76.62643,-0.309455,-0.58363,64.189397,3,13.092094,cluster4
2471,101.998344,101.69059,-0.307754,-0.307754,56.580259,2,7.733702,cluster4
2472,47.011703,46.705837,-0.305866,-0.305866,26.03265,2,15.202148,cluster3
2473,6.256705,5.952621,-0.304085,-0.304085,3.391479,2,18.676471,cluster1
2474,111.440254,111.13839,-0.301864,-0.301864,61.827401,2,6.985274,cluster4
2475,60.749999,60.149999,-0.3,-0.45,50.333333,3,12.211538,cluster3
2476,105.403656,105.10379,-0.299866,-0.299866,58.474291,2,3.835071,cluster4
2477,107.236725,106.63852,-0.299102,-0.49913,89.170249,3,29.070136,cluster4
2478,104.86949,104.57515,-0.29434,-0.29434,58.179067,2,4.229684,cluster4
2479,91.35702,90.77141,-0.292805,-0.33094,75.897439,3,4.411798,cluster4
2480,76.96191,75.79837,-0.290885,-0.67331,106.170944,5,6.43199,cluster4
2481,77.5314,76.952446,-0.289477,-0.322614,64.359064,3,9.150162,cluster4
2482,63.70426,63.417053,-0.287207,-0.287207,35.311476,2,4.847328,cluster3
2483,67.71896,67.15102,-0.28397,-0.4309,56.236639,3,5.253878,cluster3
2484,114.79434,114.51233,-0.28201,-0.28201,63.696297,2,23.518519,cluster4
2485,18.55215,16.87735,-0.279133,-0.466053,34.500935,7,3.931585,cluster1
2486,106.90674,106.63171,-0.27503,-0.27503,59.316236,2,4.922481,cluster4
2487,101.44863,100.62968,-0.272983,-0.4789,112.267342,4,5.2065,cluster4
2488,125.51271,125.24094,-0.27177,-0.27177,69.653792,2,19.448924,cluster4
2489,84.703514,84.43337,-0.270144,-0.270144,46.982468,2,9.335809,cluster4
2490,104.57484,104.304886,-0.269954,-0.269954,58.022146,2,8.273936,cluster4
2491,106.55659,106.288185,-0.268405,-0.268405,59.123549,2,3.567416,cluster4
2492,43.64076,43.373623,-0.267137,-0.267137,24.170662,2,2.762425,cluster3
2493,83.36631,82.83247,-0.26692,-0.46593,69.304772,3,7.184522,cluster4
2494,48.859998,48.599998,-0.26,-0.26,27.072221,2,3.51057,cluster3
2495,107.5081,106.99191,-0.258095,-0.30307,89.387497,3,21.896552,cluster4
2496,99.40083,98.88934,-0.255745,-0.453174,82.675746,3,13.435667,cluster4
2497,30.966112,30.460094,-0.253009,-0.474528,25.655786,3,3.757396,cluster3
2498,72.84212,72.34016,-0.25098,-0.32004,60.5118,3,17.295072,cluster4
2499,71.98642,71.74054,-0.24588,-0.24588,39.924156,2,9.975731,cluster4
2500,40.112373,39.868103,-0.24427,-0.24427,22.216799,2,3.69186,cluster3
2501,75.79837,75.55597,-0.2424,-0.2424,42.042872,2,4.51222,cluster4
2502,41.93331,41.453907,-0.239702,-0.285389,34.757365,3,8.581081,cluster3
2503,17.617983,17.380054,-0.237929,-0.237929,9.721677,2,4.05185,cluster3
2504,99.498184,99.26173,-0.236454,-0.236454,55.211087,2,4.409722,cluster4
2505,102.81976,102.584595,-0.235165,-0.235165,57.056765,2,8.246753,cluster4
2506,72.74223,72.5084,-0.23383,-0.23383,40.347397,2,4.960938,cluster4
2507,5.217939,2.448312,-0.230802,-1.139048,14.970627,13,5.380844,cluster1
2508,53.099998,52.869998,-0.23,-0.23,29.43611,2,5.454434,cluster3
2509,103.81602,103.59209,-0.22393,-0.22393,57.613364,2,4.752218,cluster4
2510,59.068752,58.848587,-0.220165,-0.220165,32.754816,2,4.910204,cluster3
2511,97.51074,96.63149,-0.219812,-0.52701,134.673496,5,6.612502,cluster4
2512,74.34958,74.12997,-0.21961,-0.21961,41.244319,2,11.545455,cluster4
2513,44.172523,43.73716,-0.217681,-0.298328,36.606633,3,4.102087,cluster3
2514,55.473194,55.04494,-0.214127,-0.313626,30.667641,3,3.69186,cluster3
2515,80.493126,80.28032,-0.212806,-0.212806,44.659291,2,4.261745,cluster4
2516,101.97505,101.76348,-0.21157,-0.21157,56.594036,2,4.468245,cluster4
2517,54.949998,54.739998,-0.21,-0.21,30.469443,2,14.111111,cluster3
2518,118.70232,118.082054,-0.206755,-0.408246,131.624176,4,5.172593,cluster4
2519,71.4762,71.070915,-0.202643,-0.271135,59.413657,3,8.037975,cluster4
2520,126.01216,125.81011,-0.20205,-0.20205,69.950631,2,26.458333,cluster4
2521,6.5,6.3,-0.2,-0.2,3.555555,2,4.786804,cluster1
2522,117.00031,116.60882,-0.195745,-0.29012,97.310922,3,12.294638,cluster4
2523,114.08531,113.70096,-0.192175,-0.32139,94.875053,3,2.762425,cluster4
2524,44.228817,44.036945,-0.191872,-0.191872,24.518267,2,4.303274,cluster3
2525,39.114758,38.927475,-0.187283,-0.187283,21.678398,2,3.75362,cluster3
2526,68.47694,68.10683,-0.185055,-0.219044,56.919346,3,5.091115,cluster3
2527,52.60173,52.232998,-0.184366,-0.298546,43.712853,3,14.850542,cluster3
2528,87.78621,87.423,-0.181605,-0.19992,73.008925,3,8.329853,cluster4
2529,4.5,4.32,-0.18,-0.18,2.45,2,6.43199,cluster1
2530,110.38949,110.21041,-0.17908,-0.17908,61.27775,2,4.710046,cluster4
2531,64.17149,63.815968,-0.177761,-0.320182,53.367669,3,10.409836,cluster3
2532,96.4609,96.11148,-0.17471,-0.3389,80.2841,3,15.620715,cluster4
2533,44.19599,44.02355,-0.17244,-0.17244,24.505428,2,6.902174,cluster3
2534,53.819576,53.64988,-0.169696,-0.169696,29.852627,2,12.064232,cluster3
2535,30.881836,30.716406,-0.16543,-0.16543,17.110623,2,6.297959,cluster3
2536,46.805176,46.641937,-0.163239,-0.163239,25.957531,2,5.604839,cluster3
2537,102.86391,102.54256,-0.160675,-0.298794,85.624396,3,5.295512,cluster4
2538,19.569999,19.409999,-0.16,-0.16,10.827777,2,6.371549,cluster3
2539,57.588135,57.431072,-0.157063,-0.157063,31.94978,2,15.875,cluster3
2540,81.881325,81.7257,-0.155625,-0.155625,45.446396,2,4.277013,cluster4
2541,95.79683,95.64349,-0.15334,-0.15334,53.177867,2,17.638889,cluster4
2542,32.605537,32.458694,-0.146843,-0.146843,18.073397,2,8.488173,cluster3
2543,106.1753,106.030975,-0.144325,-0.144325,58.946188,2,7.692434,cluster4
2544,103.849075,103.70569,-0.143385,-0.143385,57.654101,2,4.734359,cluster4
2545,120.3933,119.966995,-0.142102,-0.228925,133.481038,4,10.492936,cluster4
2546,58.5,58.36,-0.14,-0.14,32.461111,2,4.802028,cluster3
2547,100.824356,100.68494,-0.139416,-0.139416,55.974804,2,5.2065,cluster4
2548,81.38732,81.2503,-0.13702,-0.13702,45.177117,2,4.554931,cluster4
2549,46.134235,45.99884,-0.135395,-0.135395,25.592521,2,18.809381,cluster3
2550,99.26667,98.99852,-0.134075,-0.252075,82.577718,3,8.141026,cluster4
2551,54.899998,54.769998,-0.13,-0.13,30.463888,2,5.498167,cluster3
2552,8.613861,8.484941,-0.128919,-0.128919,4.749667,2,6.254119,cluster1
2553,43.66304,43.535107,-0.127933,-0.127933,24.221708,2,7.267741,cluster3
2554,57.798077,57.67273,-0.125347,-0.125347,32.075224,2,5.958598,cluster3
2555,107.01266,106.88846,-0.1242,-0.1242,59.416978,2,13.804348,cluster4
2556,70.93762,70.81386,-0.12376,-0.12376,39.375411,2,6.493629,cluster4
2557,32.73662,32.616642,-0.119978,-0.119978,18.153684,2,8.664181,cluster3
2558,92.64649,92.52869,-0.1178,-0.1178,51.43755,2,6.248149,cluster4
2559,50.804867,50.68969,-0.115177,-0.115177,28.192933,2,5.803821,cluster3
2560,38.13509,38.021782,-0.113308,-0.113308,21.154687,2,15.119048,cluster3
2561,7.641594,7.303745,-0.112616,-0.135782,8.286987,4,5.464456,cluster1
2562,13.021329,12.359901,-0.110238,-0.2119,24.557695,7,10.895622,cluster1
2563,5.42,5.31,-0.11,-0.11,2.980555,2,14.010848,cluster1
2564,99.93755,99.829506,-0.108044,-0.108044,55.490849,2,3.58416,cluster4
2565,65.86195,65.75501,-0.10694,-0.10694,36.560267,2,3.862862,cluster3
2566,43.890263,43.789177,-0.101086,-0.101086,24.3554,2,20.05025,cluster3
2567,16.75218,16.457182,-0.098333,-0.138474,18.471057,4,3.46076,cluster1
2568,66.58233,66.38856,-0.096885,-0.10824,55.407692,3,4.078451,cluster3
2569,104.35016,104.25452,-0.09564,-0.09564,57.945744,2,8.561763,cluster4
2570,64.67188,64.57797,-0.09391,-0.09391,35.902736,2,3.35626,cluster3
2571,59.00259,58.911045,-0.091545,-0.091545,32.753788,2,4.452638,cluster3
2572,110.605095,110.51429,-0.090805,-0.090805,61.422051,2,3.492698,cluster4
2573,4.554686,4.374589,-0.090048,-0.116688,3.727931,3,3.779762,cluster1
2574,37.177177,37.087757,-0.08942,-0.08942,20.629148,2,9.076572,cluster3
2575,52.483425,52.395447,-0.087978,-0.087978,29.13302,2,16.917026,cluster3
2576,64.369255,64.193665,-0.087795,-0.128655,53.556533,3,4.46241,cluster3
2577,51.23758,51.150402,-0.087178,-0.087178,28.441106,2,8.713991,cluster3
2578,105.25445,105.17075,-0.0837,-0.0837,58.451444,2,4.203423,cluster4
2579,74.99564,74.91572,-0.07992,-0.07992,41.642044,2,5.374767,cluster4
2580,118.53939,118.46151,-0.07788,-0.07788,65.833583,2,7.516631,cluster4
2581,90.23549,90.15914,-0.07635,-0.07635,50.109619,2,8.170885,cluster4
2582,16.329977,16.10973,-0.073416,-0.103863,18.039135,4,8.466667,cluster1
2583,110.768425,110.62375,-0.072337,-0.083975,92.243507,3,11.965759,cluster4
2584,85.44305,85.37163,-0.07142,-0.07142,47.448522,2,6.073666,cluster4
2585,98.617645,98.54678,-0.070865,-0.070865,54.767896,2,7.972416,cluster4
2586,50.41342,50.34455,-0.06887,-0.06887,27.988325,2,22.678571,cluster3
2587,3.691304,3.221355,-0.067136,-0.101855,7.754852,8,11.223451,cluster1
2588,104.86091,104.79625,-0.06466,-0.06466,58.2381,2,5.927221,cluster4
2589,95.7083,95.64614,-0.06216,-0.06216,53.154011,2,7.733702,cluster4
2590,74.68961,74.569374,-0.060118,-0.085496,62.198293,3,5.1631,cluster4
2591,61.04361,60.929783,-0.056913,-0.082283,50.8152,3,5.245702,cluster3
2592,12.392483,12.336471,-0.056012,-0.056012,6.869154,2,2.812235,cluster1
2593,3.63,3.52,-0.055,-0.08,2.986111,3,7.035084,cluster1
2594,29.246689,29.194313,-0.052376,-0.052376,16.233612,2,10.374845,cluster3
2595,49.5,49.45,-0.05,-0.05,27.486111,2,5.876143,cluster3
2596,3.704168,3.557752,-0.048805,-0.078353,4.032921,4,7.553688,cluster1
2597,71.44472,71.39703,-0.04769,-0.04769,39.678264,2,7.110932,cluster4
2598,4.020808,3.79499,-0.045164,-0.090564,6.484741,6,6.48291,cluster1
2599,72.20038,72.157005,-0.043375,-0.043375,40.099274,2,22.029462,cluster4
2600,108.56511,108.523094,-0.042016,-0.042016,60.302279,2,6.123476,cluster4
2601,45.734932,45.693924,-0.041008,-0.041008,25.396904,2,35.360878,cluster3
2602,19.80937,19.611649,-0.039544,-0.079586,32.856874,6,4.044586,cluster3
2603,105.98681,105.949684,-0.037126,-0.037126,58.871248,2,4.054985,cluster4
2604,60.38523,60.348236,-0.036994,-0.036994,33.537074,2,4.497041,cluster3
2605,46.03551,45.998783,-0.036727,-0.036717,25.565079,2,4.871716,cluster3
2606,99.9552,99.91989,-0.03531,-0.03531,55.520858,2,7.470588,cluster4
2607,104.181366,104.14883,-0.032536,-0.032536,57.869499,2,7.559524,cluster4
2608,78.558,78.52799,-0.03001,-0.03001,43.634997,2,9.852331,cluster4
2609,59.125183,59.09666,-0.028523,-0.028523,32.839401,2,3.406106,cluster3
2610,44.998093,44.97017,-0.027923,-0.027923,24.991184,2,9.154529,cluster3
2611,42.08711,42.034454,-0.026328,-0.046518,35.045043,3,26.591243,cluster3
2612,65.34795,65.32328,-0.02467,-0.02467,36.297564,2,4.635036,cluster3
2613,103.909386,103.88532,-0.024066,-0.024066,57.720752,2,3.77496,cluster4
2614,103.59975,103.555466,-0.022142,-0.035134,86.318282,3,3.583997,cluster4
2615,10.713195,10.671277,-0.020959,-0.035855,8.914334,3,4.373641,cluster1
2616,110.24412,110.22447,-0.01965,-0.01965,61.241275,2,4.678331,cluster4
2617,61.563763,61.549206,-0.014557,-0.014557,34.198047,2,9.921875,cluster3
2618,3.6,3.59,-0.01,-0.01,1.997222,2,7.215909,cluster1
2619,38.786465,38.77027,-0.008098,-0.009584,32.315719,3,5.990566,cluster3
2620,34.48772,34.47987,-0.00785,-0.00785,19.157664,2,7.650602,cluster3
2621,44.877,44.86969,-0.00731,-0.00731,24.929636,2,5.542634,cluster3
2622,32.78919,32.78289,-0.0063,-0.0063,18.214467,2,5.469044,cluster3
2623,66.1927,66.188156,-0.004544,-0.004544,36.77246,2,7.466821,cluster3
2624,108.99855,108.994606,-0.003944,-0.003944,60.553654,2,5.908788,cluster4
2625,39.136097,39.134453,-0.001644,-0.001644,21.741819,2,4.338208,cluster3
